단위사업명,예산액,예산현액,당월지출금액,집행월,분야명,회계명,회계년도,소관명,프로그램명,세부사업명,부문명,누계지출금액
518 진상규명 지원,1760000000.0,1760000000.0,0.0,202402,일반·지방행정,일반회계,2024,5·18민주화운동 진상규명조사위원회,518 진상규명조사위원회 운영,518 진상규명지원,일반행정,0.0
기본경비,2897000000.0,2897000000.0,0.0,202402,일반·지방행정,일반회계,2024,5·18민주화운동 진상규명조사위원회,518 진상규명조사위원회 운영,위원회 기본경비,일반행정,0.0
인건비,2231000000.0,2231000000.0,0.0,202402,일반·지방행정,일반회계,2024,5·18민주화운동 진상규명조사위원회,518 진상규명조사위원회 운영,공무원 인건비,일반행정,0.0
감사연구활동경비,508000000.0,568000000.0,9272110.0,202402,일반·지방행정,일반회계,2024,감사원,감사활동 및 행정지원,감사연구활동경비,일반행정,55079400.0
감사활동경비,16938000000.0,17061726690.0,1384556610.0,202402,일반·지방행정,일반회계,2024,감사원,감사활동 및 행정지원,감사활동경비,일반행정,3002824260.0
감사활동경비,263000000.0,263000000.0,6248600.0,202402,일반·지방행정,일반회계,2024,감사원,감사활동 및 행정지원,적극행정 지원,일반행정,20528600.0
국제교류협력강화,292000000.0,292000000.0,2700000.0,202402,일반·지방행정,일반회계,2024,감사원,감사활동 및 행정지원,감사기구 역량강화(ODA),일반행정,5400000.0
국제교류협력강화,854000000.0,854000000.0,9114970.0,202402,일반·지방행정,일반회계,2024,감사원,감사활동 및 행정지원,국제교류협력강화,일반행정,361253970.0
기본경비,13451000000.0,13451000000.0,1150399740.0,202402,일반·지방행정,일반회계,2024,감사원,감사활동 및 행정지원,기본경비,일반행정,2455425650.0
수입대체경비,574000000.0,574000000.0,28536650.0,202402,일반·지방행정,일반회계,2024,감사원,감사활동 및 행정지원,감사교육원 수입대체경비,일반행정,34736650.0
인건비,94182000000.0,94182000000.0,6964689890.0,202402,일반·지방행정,일반회계,2024,감사원,감사활동 및 행정지원,인건비,일반행정,14378198850.0
전산운영경비,15865000000.0,15919791060.0,29064030.0,202402,일반·지방행정,일반회계,2024,감사원,감사활동 및 행정지원,전산운영경비(정보화),일반행정,67915480.0
청사 및 시설물 관리,3240000000.0,4169736260.0,320593160.0,202402,일반·지방행정,일반회계,2024,감사원,감사활동 및 행정지원,노후시설 개보수 및 업무시설 정비,일반행정,347455660.0
개인정보보호위원회 기본경비,165000000.0,165000000.0,40000000.0,202402,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(개인정보정책국),일반행정,64000000.0
개인정보보호위원회 기본경비,739000000.0,739000000.0,13994850.0,202402,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(기관운영),일반행정,77644850.0
개인정보보호위원회 기본경비,296000000.0,296000000.0,0.0,202402,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(기획조정관),일반행정,69000000.0
개인정보보호위원회 기본경비,110000000.0,110000000.0,16300000.0,202402,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(대변인),일반행정,23100000.0
개인정보보호위원회 기본경비,189000000.0,189000000.0,1420760.0,202402,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(운영지원과),일반행정,53420760.0
개인정보보호위원회 기본경비,166000000.0,166000000.0,15100000.0,202402,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회기본경비(조사조정국),일반행정,30200000.0
개인정보보호위원회 기본경비,16000000.0,16000000.0,2900000.0,202402,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(개인정보정책국),일반행정,6400000.0
개인정보보호위원회 기본경비,508000000.0,508000000.0,46083340.0,202402,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(기관운영),일반행정,134435270.0
개인정보보호위원회 기본경비,28000000.0,28000000.0,0.0,202402,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(기획조정관),일반행정,11000000.0
개인정보보호위원회 기본경비,7000000.0,7000000.0,1600000.0,202402,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(대변인),일반행정,2200000.0
개인정보보호위원회 기본경비,10000000.0,10000000.0,380000.0,202402,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(운영지원과),일반행정,2880000.0
개인정보보호위원회 기본경비,61000000.0,61000000.0,19000000.0,202402,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회총액기본경비(조사조정국),일반행정,24200000.0
개인정보보호위원회 인건비,14544000000.0,14544000000.0,1143878650.0,202402,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회 인건비,일반행정,2168346940.0
개인정보보호위원회운영,515000000.0,515000000.0,48000000.0,202402,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회법무지원,일반행정,68000000.0
개인정보보호위원회운영,2214000000.0,2214000000.0,68011400.0,202402,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회운영지원,일반행정,248605760.0
개인정보보호위원회운영,1921000000.0,2021000000.0,105963400.0,202402,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호행정지원,위원회정보화지원(정보화),일반행정,130304620.0
개인정보보호강화,4264000000.0,4264000000.0,0.0,202402,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호 기반 데이터 활용 선도,개인정보보호 자율환경 조성,정부자원관리,0.0
개인정보보호강화,1461000000.0,1461000000.0,15000000.0,202402,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호 기반 데이터 활용 선도,개인정보보호 협력체계 구축,정부자원관리,15000000.0
개인정보보호강화,2878000000.0,2878000000.0,0.0,202402,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호 기반 데이터 활용 선도,개인정보보호정책지원,정부자원관리,7000000.0
개인정보보호강화,964000000.0,964000000.0,337400000.0,202402,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호 기반 데이터 활용 선도,기술개발ㆍ전문인력 양성,정부자원관리,337400000.0
개인정보보호연구,1228000000.0,1228000000.0,1189000000.0,202402,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호 기반 데이터 활용 선도,개인정보기술표준개발지원(R&D),정부자원관리,1189000000.0
개인정보보호연구,5883000000.0,5883000000.0,5733500000.0,202402,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호 기반 데이터 활용 선도,개인정보보호강화기술연구개발(R&D),정부자원관리,5733500000.0
개인정보활용지원,7650000000.0,7650000000.0,0.0,202402,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호 기반 데이터 활용 선도,개인정보 전송요구권 보장,정부자원관리,0.0
개인정보활용지원,7546000000.0,7546000000.0,0.0,202402,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호 기반 데이터 활용 선도,마이데이터 지원 플랫폼,정부자원관리,0.0
개인정보활용지원,3328000000.0,3328000000.0,0.0,202402,일반·지방행정,일반회계,2024,개인정보보호위원회,개인정보보호 기반 데이터 활용 선도,안전한 데이터 활용 지원,정부자원관리,0.0
개인정보이슈대응,8686000000.0,9411930000.0,4764000000.0,202402,일반·지방행정,일반회계,2024,개인정보보호위원회,선제적인 개인정보 이슈 대응,개인정보침해방지,정부자원관리,4775000000.0
경찰병원기본경비,183000000.0,183000000.0,8839340.0,202402,공공질서및안전,경찰병원,2024,경찰청,경찰병원운영,경찰병원기본경비,경찰,10535340.0
경찰병원기본경비,2901000000.0,2901000000.0,239362070.0,202402,공공질서및안전,경찰병원,2024,경찰청,경찰병원운영,경찰병원기본경비(총액인건비),경찰,498194760.0
경찰병원인건비,50141000000.0,50141000000.0,3289962010.0,202402,공공질서및안전,경찰병원,2024,경찰청,경찰병원운영,경찰병원인건비,경찰,7211765900.0
자산취득,4173000000.0,4173000000.0,1117500.0,202402,공공질서및안전,경찰병원,2024,경찰청,경찰병원운영,경찰병원자산취득,경찰,1237500.0
장례식장운영,3943000000.0,3943000000.0,307503940.0,202402,공공질서및안전,경찰병원,2024,경찰청,경찰병원운영,장례식장운영,경찰,600359930.0
진료업무지원,1748000000.0,1748000000.0,128200910.0,202402,공공질서및안전,경찰병원,2024,경찰청,경찰병원운영,국립경찰병원 건강보험부담금(손익),경찰,128200910.0
진료업무지원,1736000000.0,1736000000.0,125208330.0,202402,공공질서및안전,경찰병원,2024,경찰청,경찰병원운영,전산운영경비(정보화),경찰,188875750.0
진료업무지원,21223000000.0,21257500000.0,1224970000.0,202402,공공질서및안전,경찰병원,2024,경찰청,경찰병원운영,진료업무운영관리,경찰,2233723090.0
감가상각비(경찰병원계정),1000000.0,1000000.0,0.0,202402,공공질서및안전,경찰병원,2024,경찰청,계정간거래(전출금),감가상각비,경찰,0.0
당기순이익(경찰병원계정),1000000.0,1000000.0,0.0,202402,공공질서및안전,경찰병원,2024,경찰청,계정간거래(전출금),당기순이익,경찰,0.0
공무원연금부담금(경찰병원),5296000000.0,5296000000.0,0.0,202402,공공질서및안전,경찰병원,2024,경찰청,회계기금간거래(공무원연금부담금),공무원연금기금 전출(공무원연금부담금),경찰,2118400000.0
경찰복지증진,17089000000.0,17089000000.0,0.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,경찰관서직장보육시설운영(민자),경찰,55361110.0
경찰복지증진,74671000000.0,74671000000.0,998631000.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,경찰복지증진,경찰,8930044190.0
경찰복지증진,2312000000.0,2312000000.0,19017400.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,퇴직경찰관취업지원,경찰,49534400.0
공직기강 확립과 인권경찰 정립,2427000000.0,2427000000.0,125932310.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,감사·감찰·인권활동,경찰,673199910.0
대국민치안정책제공,1888000000.0,1888000000.0,32327110.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,대국민소통강화,경찰,423458760.0
본부기본경비,265000000.0,265000000.0,10000000.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,감사관기본경비,경찰,74143000.0
본부기본경비,49000000.0,49000000.0,0.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,감사관기본경비(총액인건비),경찰,12250000.0
본부기본경비,9321000000.0,9321000000.0,797238740.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,강원청기본경비,경찰,1858365490.0
본부기본경비,3296000000.0,3296000000.0,233986220.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,강원청기본경비(총액인건비),경찰,619831870.0
본부기본경비,24277000000.0,24277000000.0,2011698600.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,경기남부청기본경비,경찰,4964927650.0
본부기본경비,8714000000.0,8714000000.0,383073130.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,경기남부청기본경비(총액인건비),경찰,1807136080.0
본부기본경비,9742000000.0,9823021000.0,744197530.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,경기북부청기본경비,경찰,1975869170.0
본부기본경비,3442000000.0,3442000000.0,151869540.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,경기북부청기본경비(총액인건비),경찰,698012060.0
본부기본경비,13386000000.0,13386000000.0,1389881220.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,경남청기본경비,경찰,2646089810.0
본부기본경비,4931000000.0,4931000000.0,291924790.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,경남청기본경비(총액인건비),경찰,825452270.0
본부기본경비,8365000000.0,8365000000.0,390271760.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,경무인사기획관기본경비,경찰,1891271100.0
본부기본경비,98859000000.0,98859000000.0,111513150.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,경무인사기획관기본경비(총액인건비),경찰,58320099070.0
본부기본경비,14464000000.0,14464000000.0,1389650230.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,경북청기본경비,경찰,3011391860.0
본부기본경비,4714000000.0,4714000000.0,399517650.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,경북청기본경비(총액인건비),경찰,1064692770.0
본부기본경비,601000000.0,601000000.0,1407000.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,경비국기본경비,경찰,331754000.0
본부기본경비,820000000.0,820000000.0,218517150.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,경비국기본경비(총액인건비),경찰,419885950.0
본부기본경비,118000000.0,121800000.0,0.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,공공안녕정보국기본경비,경찰,33197000.0
본부기본경비,42000000.0,42000000.0,0.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,공공안녕정보국기본경비(총액인건비),경찰,10503000.0
본부기본경비,130000000.0,130000000.0,0.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,과학수사관리관기본경비,경찰,29689000.0
본부기본경비,63000000.0,63000000.0,0.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,과학수사관리관기본경비(총액인건비),경찰,15750000.0
본부기본경비,5286000000.0,5286000000.0,435720490.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,광주청기본경비,경찰,1130546860.0
본부기본경비,1563000000.0,1563000000.0,22370680.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,광주청기본경비(총액인건비),경찰,394851430.0
본부기본경비,2108000000.0,2214388000.0,91271030.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,교통국기본경비,경찰,346150260.0
본부기본경비,29000000.0,55618000.0,0.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,교통국기본경비(총액인건비),경찰,27769000.0
본부기본경비,2481000000.0,2481000000.0,27452160.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,기획조정관기본경비,경찰,1357530570.0
본부기본경비,641000000.0,641000000.0,0.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,기획조정관기본경비(총액인건비),경찰,78556000.0
본부기본경비,8049000000.0,8049000000.0,547884950.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,대구청기본경비,경찰,2068453500.0
본부기본경비,3065000000.0,3065000000.0,138660830.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,대구청기본경비(총액인건비),경찰,877089250.0
본부기본경비,288000000.0,288000000.0,0.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,대변인기본경비,경찰,45061000.0
본부기본경비,35000000.0,35000000.0,0.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,대변인기본경비(총액인건비),경찰,10500000.0
본부기본경비,5262000000.0,5262000000.0,414629070.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,대전청기본경비,경찰,990669520.0
본부기본경비,1699000000.0,1699000000.0,74695520.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,대전청기본경비(총액인건비),경찰,304125570.0
본부기본경비,238000000.0,238000000.0,4098720.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,미래치안정책국기본경비,경찰,68939720.0
본부기본경비,103000000.0,103000000.0,0.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,미래치안정책국기본경비(총액인건비),경찰,25753000.0
본부기본경비,12613000000.0,12613000000.0,1148349350.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,부산청기본경비,경찰,2679129870.0
본부기본경비,4659000000.0,4659000000.0,153819640.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,부산청기본경비(총액인건비),경찰,1142014140.0
본부기본경비,77000000.0,77000000.0,0.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,사이버수사국기본경비,경찰,29600000.0
본부기본경비,63000000.0,63000000.0,0.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,사이버수사국기본경비(총액인건비),경찰,15750000.0
본부기본경비,504000000.0,397612000.0,5723000.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,생활안전국기본경비,경찰,32713000.0
본부기본경비,77000000.0,50382000.0,0.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,생활안전국기본경비(총액인건비),경찰,12357000.0
본부기본경비,37141000000.0,37141000000.0,2882814050.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,서울청기본경비,경찰,7083073100.0
본부기본경비,11969000000.0,11969000000.0,555169330.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,서울청기본경비(총액인건비),경찰,2000009230.0
본부기본경비,1467000000.0,1467000000.0,154454480.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,세종청기본경비,경찰,293861160.0
본부기본경비,497000000.0,497000000.0,40096780.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,세종청기본경비(총액인건비),경찰,86066920.0
본부기본경비,155000000.0,155000000.0,0.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,수사국기본경비,경찰,26215460.0
본부기본경비,39000000.0,39000000.0,0.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,수사국기본경비(총액인건비),경찰,9750000.0
본부기본경비,161000000.0,161000000.0,-1000000.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,수사기획조정관기본경비,경찰,27700000.0
본부기본경비,98000000.0,98000000.0,0.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,수사기획조정관기본경비(총액인건비),경찰,24503000.0
본부기본경비,57000000.0,62100000.0,0.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,안보수사국기본경비,경찰,14630000.0
본부기본경비,34000000.0,37700000.0,0.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,안보수사국기본경비(총액인건비),경찰,10190000.0
본부기본경비,155000000.0,146100000.0,0.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,외사국기본경비,경찰,89128000.0
본부기본경비,28000000.0,24300000.0,0.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,외사국기본경비(총액인건비),경찰,15300000.0
본부기본경비,4487000000.0,4487000000.0,315335380.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,울산청기본경비,경찰,853596100.0
본부기본경비,1528000000.0,1528000000.0,69956070.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,울산청기본경비(총액인건비),경찰,241629470.0
본부기본경비,8195000000.0,8195000000.0,761115370.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,인천청기본경비,경찰,1894548850.0
본부기본경비,3409000000.0,3409000000.0,150223740.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,인천청기본경비(총액인건비),경찰,542784440.0
본부기본경비,14032000000.0,14032000000.0,1193875850.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,전남청기본경비,경찰,2568099590.0
본부기본경비,4138000000.0,4138000000.0,223096280.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,전남청기본경비(총액인건비),경찰,694372340.0
본부기본경비,10863000000.0,10863000000.0,831896290.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,전북청기본경비,경찰,2097497080.0
본부기본경비,3363000000.0,3363000000.0,185407990.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,전북청기본경비(총액인건비),경찰,669121530.0
본부기본경비,3492000000.0,3492000000.0,225546820.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,제주청기본경비,경찰,651908610.0
본부기본경비,1053000000.0,1053000000.0,46980190.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,제주청기본경비(총액인건비),경찰,205046890.0
본부기본경비,10992000000.0,10992000000.0,914537280.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,충남청기본경비,경찰,1756538300.0
본부기본경비,3115000000.0,3115000000.0,189708880.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,충남청기본경비(총액인건비),경찰,506096520.0
본부기본경비,7546000000.0,7546000000.0,587992270.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,충북청기본경비,경찰,1530249080.0
본부기본경비,2474000000.0,2474000000.0,155861250.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,충북청기본경비(총액인건비),경찰,495073140.0
본부기본경비,112000000.0,112000000.0,0.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,치안상황관리관기본경비,경찰,23794000.0
본부기본경비,36000000.0,36000000.0,0.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,치안상황관리관기본경비(총액인건비),경찰,9000000.0
본부기본경비,99000000.0,99000000.0,0.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,형사국기본경비,경찰,41999000.0
본부기본경비,29000000.0,29000000.0,0.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,형사국기본경비(총액인건비),경찰,17400000.0
본부인건비,659294000000.0,659294000000.0,46833917980.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,경찰청인건비,경찰,62592038530.0
본부인건비,9224865000000.0,9224783979000.0,618634716370.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,시도경찰청인건비,경찰,1645403740120.0
소속기관기본경비,2320000000.0,2320000000.0,198658510.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,경찰대학기본경비,경찰,493906010.0
소속기관기본경비,405000000.0,405000000.0,34028740.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,경찰대학기본경비(총액인건비),경찰,83203740.0
소속기관기본경비,1941000000.0,1941000000.0,10987770.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,경찰인재개발원기본경비,경찰,43449030.0
소속기관기본경비,250000000.0,250000000.0,9663760.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,경찰인재개발원기본경비(총액인건비),경찰,19493660.0
소속기관기본경비,510000000.0,510000000.0,40551410.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,수사연수원기본경비,경찰,68880370.0
소속기관기본경비,115000000.0,115000000.0,10139970.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,수사연수원기본경비(총액인건비),경찰,17349970.0
소속기관기본경비,3508000000.0,3508000000.0,343009070.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,중앙학교기본경비,경찰,792917040.0
소속기관기본경비,472000000.0,472000000.0,13730520.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,중앙학교기본경비(총액인건비),경찰,52620260.0
소속기관인건비,27075000000.0,27075000000.0,1929605850.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,경찰대학인건비,경찰,4820872850.0
소속기관인건비,11202000000.0,11202000000.0,658916200.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,경찰인재개발원인건비,경찰,1981344540.0
소속기관인건비,4817000000.0,4817000000.0,385510390.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,수사연수원인건비,경찰,978686090.0
소속기관인건비,58175000000.0,58175000000.0,4425187220.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,중앙학교인건비,경찰,8885267030.0
치안행정업무지원,31025000000.0,31713332600.0,481094800.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,경무인사지원,경찰,703114800.0
치안행정업무지원,97580000000.0,98034757000.0,730382050.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,청사시설관리,경찰,730382050.0
치안행정업무지원,174441000000.0,174441000000.0,11147375330.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,치안지원인력운영,경찰,29596269220.0
치안행정업무지원,490412000000.0,490412000000.0,37568999910.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,치안활동지원,경찰,81645912340.0
행정효율성 증진 및 미래치안 활성화,2234000000.0,2251500000.0,0.0,202402,공공질서및안전,일반회계,2024,경찰청,경찰행정지원,미래치안기반조성,경찰,57536000.0
공공안녕정보활동,33529000000.0,33529000000.0,163270760.0,202402,공공질서및안전,일반회계,2024,경찰청,공공안녕위험예방및대응강화,공공안녕정보활동,경찰,10518049810.0
공공안녕정보활동,1092000000.0,1092000000.0,0.0,202402,공공질서및안전,일반회계,2024,경찰청,공공안녕위험예방및대응강화,정보업무전산화(정보화),경찰,0.0
정책연구개발(R&D),4636000000.0,4636000000.0,4636000000.0,202402,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,경찰건강 스마트관리(R&D),경찰,4636000000.0
정책연구개발(R&D),2359000000.0,2359000000.0,2359000000.0,202402,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,경찰장비 개선(R&D),경찰,2359000000.0
정책연구개발(R&D),1092000000.0,1092000000.0,0.0,202402,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,과학기술 기반 군중밀집 관리 기술 개발(R&D),경찰,0.0
정책연구개발(R&D),7476000000.0,7476000000.0,7476000000.0,202402,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,과학적 범죄수사 고도화 기술 개발(R&D)경찰청,경찰,7476000000.0
정책연구개발(R&D),1464000000.0,1464000000.0,0.0,202402,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,과학치안 공공연구성과 실용화 촉진 시범사업(R&D),경찰,0.0
정책연구개발(R&D),170000000.0,170000000.0,0.0,202402,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,국민위해인자에대응한기체분자식별분석기술개발(R&D)(경찰청),경찰,0.0
정책연구개발(R&D),934000000.0,934000000.0,934000000.0,202402,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,미래치안 도전기술 개발(R&D),경찰,934000000.0
정책연구개발(R&D),1067000000.0,1067000000.0,1067000000.0,202402,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,미래형 국민 치안서비스 개발(R&D)(경찰청),경찰,1067000000.0
정책연구개발(R&D),500000000.0,500000000.0,0.0,202402,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,불법 마약류 대응을 위한 현장기술 개발(R&D),경찰,0.0
정책연구개발(R&D),1536000000.0,1536000000.0,1536000000.0,202402,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,불법드론 지능형 대응기술 개발(R&D)(경찰청),경찰,1536000000.0
정책연구개발(R&D),1897000000.0,1897000000.0,1897000000.0,202402,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,사이버수사 지원기술 개발(R&D),경찰,1897000000.0
정책연구개발(R&D),1872000000.0,1872000000.0,1872000000.0,202402,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,사회적 약자 보호 강화기술 개발(R&D),경찰,1872000000.0
정책연구개발(R&D),22090000000.0,22090000000.0,22090000000.0,202402,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,자율주행 기술개발 혁신사업(R&D)(경찰청),경찰,22090000000.0
정책연구개발(R&D),5393000000.0,5393000000.0,5393000000.0,202402,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,치안현장 맞춤형 연구개발(폴리스랩2.0)(R&D)(경찰청),경찰,5393000000.0
정책연구개발(R&D),4205000000.0,4205000000.0,4205000000.0,202402,공공질서및안전,일반회계,2024,경찰청,과학치안활성화,효율적인 치안활동을 위한 현장지원 기술개발(R&D)(경찰청),경찰,4205000000.0
